"Date","BAJAJ-AUTO.NS","EICHERMOT.NS","HEROMOTOCO.NS","M&M.NS","GRASIM.NS","ULTRACEMCO.NS","ASIANPAINT.NS","BRITANNIA.NS","HINDUNILVR.NS","TITAN.NS","BPCL.NS","NTPC.NS","ONGC.NS","POWERGRID.NS","AXISBANK.NS","HDFCBANK.NS","ICICIBANK.NS","INDUSINDBK.NS","HCLTECH.NS","INFY.NS","TCS.NS","TECHM.NS","COALINDIA.NS","HINDALCO.NS","JSWSTEEL.NS","VEDL.NS"
"2017-07-20","2761.831787","29035.6875","3523.577393","691.112244","1061.915649","4130.547363000001","1144.790405","1844.9436039999998","1130.417114","524.966125","429.55212400000005","126.72908799999999","152.576797","203.25076299999998","540.0","1700.0416260000002","295.954102","1547.896362","871.036987","451.301025","1185.788818","373.969574","228.28253199999997","211.57867400000003","210.18530299999998","248.346634"
"2017-07-21","2759.087891","28688.779297000005","3478.327148","687.442078","1050.1876220000001","4165.402832","1145.335327","1865.85022","1136.054932","538.243896","429.506165","126.23090400000001","151.196854","200.090958","540.799988","1692.241455","297.381653","1554.494751","890.0186769999999","456.25882","1208.3432619999999","377.02630600000003","234.586456","212.46995499999997","210.33221400000002","247.24104300000002"
"2017-07-24","2769.8173829999996","28629.824219","3488.057129","688.880371","1042.368774","4186.196777","1144.988525","1863.601807","1136.741211","535.804565","428.632721","125.65641799999999","150.184875","201.438522","534.799988","1724.0880129999998","298.36621099999996","1542.439087","892.428223","461.12356600000004","1234.439819","381.181488","233.871109","212.32141099999998","209.352768","243.78602599999996"
"2017-07-25","2790.345459","28196.660156","3503.8808590000003","689.3020019999999","1064.489014","4094.6442869999996","1139.3911130000001","1873.850586","1127.1813960000002","533.8132320000001","429.276306","125.541527","150.230881","201.670853","544.950012","1728.609131","299.449188","1530.532104","880.2819210000001","462.65975999999995","1254.341675","373.587463","230.96504199999998","218.06517000000002","210.67501800000002","252.67692599999998"
"2017-07-26","2784.123535","28787.244141000003","3511.8161619999996","701.0565190000001","1058.748657","4063.428223","1123.4411619999998","1873.899414","1141.839966","535.555664","433.41366600000003","127.418449","150.874847","201.949677","528.849976","1736.4591059999998","305.553406","1567.939575","877.970703","462.75286900000003","1246.780884","371.915833","233.066376","219.4021","214.64167799999998","258.849915"
"2017-07-27","2783.094482","28886.304688","3498.685303","693.4681400000001","1059.639404","4032.062988","1138.103394","1886.21167","1149.0466310000002","525.151184","438.746307","126.690475","149.862885","201.345566","524.650024","1778.29187","302.452087","1594.234009","875.5612179999999","452.045837","1210.538208","368.884583","228.237823","219.104996","210.38117999999997","257.882507"
"2017-07-28","2771.189209","29170.382813","3429.4868159999996","690.49231","1060.381714","4013.363525","1142.511841","1923.0015870000002","1131.348511","530.826355","437.275238","125.541527","151.56485","199.486862","515.099976","1767.2126460000002","291.57284500000003","1615.716187","878.3641359999999","464.289093","1211.8066410000001","372.84475699999996","224.929398","213.75737","211.36061099999998","252.99940499999997"
"2017-07-31","2751.9841309999997","29959.986327999995","3453.529053","695.99762","1059.24353","4045.975342","1150.883179","1930.3654789999998","1133.211426","541.87793","433.183807","125.771317","155.842682","207.525833","519.799988","1773.075195","297.923157","1632.981079","878.1674800000001","470.73657199999997","1215.4650880000002","377.293884","222.738663","217.520508","216.69848599999997","257.836456"
"2017-08-01","2766.534912","31377.851563","3521.640869","708.868103","1088.09375","4056.895996","1137.508911","1923.424805","1151.056519","536.9992679999999","446.469421","126.53791000000001","154.002731","208.548111","516.549988","1785.793823","297.923157","1652.776245","869.611023","468.106384","1220.264648","393.52578700000004","224.839966","223.561371","218.55938700000002","259.863373"
"2017-08-02","2746.447754","31028.265625","3592.256104","701.602051","1093.784546","4076.443115","1133.843384","1902.061768","1145.957886","550.3906860000001","447.112976","131.630966","152.162811","206.13179","516.900024","1780.279175","297.184784","1645.880249","867.447327","462.426971","1206.684814","393.134644","224.30346699999998","225.987625","215.22933999999998","258.849915"
